id,refshort,reference,year_of_sample,year_of_publication,country,climate,continent,sphere_fragment,sphere_matrix,biome,taxa,fragment_id,plot_id,fragment_plot_comb,fragment_area,longitude,latitude,sampling_design,control_cont_frag,patch_type,sampling_method,method_category,sampling_device_size,device_size_unit,intensity,intensity_unit,block_type,number_of_blocks_per_site,sampling_density,density_unit,sampling_duration,duration_unit,sampling_effort,sampling_effort_unit,sampling_note
691,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_6,3,Island_6_3,56.3,98.621663,9.148032,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
692,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_6,4,Island_6_4,56.3,98.621663,9.148032,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
693,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_6,5,Island_6_5,56.3,98.621663,9.148032,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
694,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_6,6,Island_6_6,56.3,98.621663,9.148032,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
695,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_6,7,Island_6_7,56.3,98.621663,9.148032,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
696,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_6,8,Island_6_8,56.3,98.621663,9.148032,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
697,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_6,9,Island_6_9,56.3,98.621663,9.148032,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
698,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_7,1,Island_7_1,1.9,98.630126,9.12601,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
699,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_9,1,Island_9_1,10.4,98.70369,8.988567,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
700,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_9,2,Island_9_2,10.4,98.70369,8.988567,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
701,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_9,3,Island_9_3,10.4,98.70369,8.988567,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
702,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_9,4,Island_9_4,10.4,98.70369,8.988567,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
703,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X1,1,Island_X1_1,23.5,98.618728,9.127041,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
704,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X1,2,Island_X1_2,23.5,98.618728,9.127041,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
705,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X1,3,Island_X1_3,23.5,98.618728,9.127041,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
706,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X1,4,Island_X1_4,23.5,98.618728,9.127041,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
707,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X1,5,Island_X1_5,23.5,98.618728,9.127041,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
708,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X2,1,Island_X2_1,10.1,98.612702,9.148692,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
709,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X2,2,Island_X2_2,10.1,98.612702,9.148692,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
710,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X3,1,Island_X3_1,24.4,98.657271,9.081631,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
711,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X3,2,Island_X3_2,24.4,98.657271,9.081631,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
712,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X3,3,Island_X3_3,24.4,98.657271,9.081631,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
713,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X3,4,Island_X3_4,24.4,98.657271,9.081631,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
714,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X3,5,Island_X3_5,24.4,98.657271,9.081631,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
715,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X4,1,Island_X4_1,21.2,98.654408,9.043502,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
716,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X4,2,Island_X4_2,21.2,98.654408,9.043502,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
717,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X4,3,Island_X4_3,21.2,98.654408,9.043502,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
718,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X4,4,Island_X4_4,21.2,98.654408,9.043502,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
719,Gibson_2013,"Gibson, L., Lynam, A.J., Bradshaw, C.J.A., He F., Bickford, D.P., Woodruff, D.S., Bumrungsri, S., Laurance, W.F., 2013. Near-complete extinction of native small mammal fauna 25 years after forest fragmentation. Science 341, 1508-10.",1992,no,Thailand,Tropical,Asia,terrestrial,aquatic,forest,Mammalia,Island_X4,5,Island_X4_5,21.2,98.654408,9.043502,standardized_subsamples,no,NA,trap,live traps,NA,NA,10 or 4,10 Tomahawk live traps per transect and 4 Sherman traps,transect,1 to 10,15 or 45,m apart along transects for Tomahawk and Sherman traps respectively,NA,NA,1,balanced,"Sample note: 1 trapping transect on small islands (~ 1 ha), 4-5 transects on medium islands (~ 10-25 ha), and 8-10 transects on large islands (~ 50 ha).In each transect, 10 Tomahawk live traps were placed on the ground at every 15 m, and 4 Sherman live traps were mounted on lianas or fallen trees 0.5-2 m above the ground every 45 m. Traps were baited"
720,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_01,1,patch_01_1,0.49,10.76152208,59.71994484,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,13,days,30-90,,
